"RPID1854","CT ABD/PEL LE ANGIO","CT ABDOMEN AND PELVIS LOWER EXTREMITY ANGIOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the ABDOMEN AND PELVIS and LOWER EXTREMITY","RID13060|RID10321|RID28748|RID2638|RID10371|0"
"RPID1855","CT PELVIS CALC DUAL ENG CT WO IVCON","CT PELVIS CALCULUS DUAL ENERGY CT WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the PELVIS with a technique of DUAL ENERGY CT WITHOUT IV CONTRAST for the purpose of CALCULUS","RID13060|RID10321|RID2507|RID4994|RID38660|RID28768|0"
"RPID1856","CT UE JT BILAT","CT UPPER EXTREMITY JOINT BILATERAL","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BILATERAL UPPER EXTREMITY and JOINT","RID13060|RID10321|RID1850|RID6122|RID5771|0"
"RPID1857","CT ABD MULTIPH LIVER PANC WO & W IVCON","CT ABDOMEN MULTIPHASE LIVER LIVER WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE MULTIPHASE procedure focused on the LIVER in the and PANCREAS ABDOMEN WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID38748|RID58|RID170|RID28771|0"
"RPID1858","CT CHST BRNCHGRAPH WO IVCON","CT CHEST BRONCHOGRAPHY WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE BRONCHOGRAPHY procedure focused on the CHEST WITHOUT IV CONTRAST","RID13060|RID10321|RID1243|RID34431|RID28768|0"
"RPID1859","CT ABD LE ANGIO BILAT","CT ABDOMEN LOWER EXTREMITY ANGIOGRAPHY BILATERAL","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the BILATERAL ABDOMEN and LOWER EXTREMITY","RID13060|RID10321|RID56|RID2638|RID10371|RID5771|0"
"RPID1860","CT HEAD 3D IMAGE WO IVCON","CT HEAD 3D IMAGING PROCESSING WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE 3D IMAGING PROCESSING procedure focused on the HEAD WITHOUT IV CONTRAST","RID13060|RID10321|RID9080|RID36017|RID28768|0"
"RPID1861","CT CHST VENO W IVCON","CT CHEST VENOGRAPHY WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the CHEST WITH IV CONTRAST","RID13060|RID10321|RID1243|RID10379|RID28769|0"
"RPID1862","CT CHST HI RES ANGIO PULM ARTS LUNG PARENCH WO & W IVCON","CT CHEST HIGH RESOLUTION ANGIOGRAPHY PULMONARY ARTERIES PULMONARY ARTERIES WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE HIGH RESOLUTION and ANGIOGRAPHY procedure focused on the PULMONARY ARTERIES in the and LUNG PARENCHYMA CHEST WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID35736|RID10371|RID28586|RID35739|RID28771|0"
"RPID1863","CT ABD CHST LIVER WO & W IVCON","CT ABDOMEN CHEST LIVER WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LIVER in the ABDOMEN and CHEST WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID1243|RID58|RID28771|0"
"RPID1864","CT BRN ANGIO 3D IMAGE W WKSTAT TH SECT WO & W IVCON","CT BRAIN ANGIOGRAPHY 3D IMAGING PROCESSING WITH INDEPENDENT WORKSTATION THIN SECTION WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY and 3D IMAGING PROCESSING WITH INDEPENDENT WORKSTATION procedure focused on the BRAIN with a technique of THIN SECTION WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID6434|RID10371|RID36017|RID36021|RID36016|RID28771|0"
"RPID1865","CT LE VENO BILAT","CT LOWER EXTREMITY VENOGRAPHY BILATERAL","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the BILATERAL LOWER EXTREMITY","RID13060|RID10321|RID2638|RID10379|RID5771|0"
"RPID1866","CT ABD ANGIO LIVER W IVCON","CT ABDOMEN ANGIOGRAPHY LIVER WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the LIVER in the ABDOMEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID10371|RID58|RID28769|0"
"RPID1867","CT ABD PELVIS MULTIPH W IVCON","CT ABDOMEN PELVIS MULTIPHASE WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE MULTIPHASE procedure focused on the ABDOMEN and PELVIS WITH IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID38748|RID28769|0"
"RPID1868","CT BRN L SPINE C SPINE","CT BRAIN LUMBAR SPINE CERVICAL SPINE","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BRAIN and LUMBAR SPINE and CERVICAL SPINE","RID13060|RID10321|RID6434|RID34573|RID34571|0"
"RPID1869","CT FACE FACL BNS W IVCON","CT FACE FACIAL BONES WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the FACIAL BONES in the FACE WITH IV CONTRAST","RID13060|RID10321|RID13284|RID28570|RID28769|0"
"RPID1870","CT HEAD NECK VASC W IVCON","CT HEAD NECK VASCULAR WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the HEAD and NECK WITH IV CONTRAST for the purpose of VASCULAR","RID13060|RID10321|RID9080|RID7488|RID28822|RID28769|0"
"RPID1871","CT ABD/PEL ANGIO WO & W IVCON","CT ABDOMEN AND PELVIS ANGIOGRAPHY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the ABDOMEN AND PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID28748|RID10371|RID28771|0"
"RPID1872","CT CHST ABD/PEL ANGIO","CT CHEST ABDOMEN AND PELVIS ANGIOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the CHEST and ABDOMEN AND PELVIS","RID13060|RID10321|RID1243|RID28748|RID10371|0"
"RPID1873","CT BRN ANGIO WO & W IVCON","CT BRAIN ANGIOGRAPHY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the BRAIN WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID6434|RID10371|RID28771|0"
"RPID1874","CT FACE WO IVCON","CT FACE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the FACE WITHOUT IV CONTRAST","RID13060|RID10321|RID13284|RID28768|0"
"RPID1875","CT NECK COR ARTS W IVCON","CT NECK CORONARY ARTERIES WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the CORONARY ARTERIES in the NECK WITH IV CONTRAST","RID13060|RID10321|RID7488|RID28727|RID28769|0"
"RPID1876","CT C SPINE BRN FACE","CT CERVICAL SPINE BRAIN FACE","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the CERVICAL SPINE and BRAIN and FACE","RID13060|RID10321|RID34571|RID6434|RID13284|0"
"RPID1877","CT JT","CT JOINT","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the JOINT","RID13060|RID10321|RID6122|0"
"RPID1878","CT BRN ABD","CT BRAIN ABDOMEN","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BRAIN and ABDOMEN","RID13060|RID10321|RID6434|RID56|0"
"RPID1879","CT ABD/PEL VASC WO & W IVCON","CT ABDOMEN AND PELVIS VASCULAR WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN AND PELVIS WITHOUT THEN WITH IV CONTRAST for the purpose of VASCULAR","RID13060|RID10321|RID28748|RID28822|RID28771|0"
"RPID1880","CT CHST ABD/PEL WO & W IVCON","CT CHEST ABDOMEN AND PELVIS WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the CHEST and ABDOMEN AND PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID28748|RID28771|0"
"RPID1881","CT CHST BRN","CT CHEST BRAIN","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the CHEST and BRAIN","RID13060|RID10321|RID1243|RID6434|0"
"RPID1882","CT ABD LIVER DUAL ENG CT WO & W IVCON","CT ABDOMEN LIVER DUAL ENERGY CT WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LIVER in the ABDOMEN with a technique of DUAL ENERGY CT WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID58|RID38660|RID28771|0"
"RPID1883","CT ABD ANGIO LIVER WO & W IVCON","CT ABDOMEN ANGIOGRAPHY LIVER WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the LIVER in the ABDOMEN WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID10371|RID58|RID28771|0"
"RPID1884","CT BRN VENO W IVCON","CT BRAIN VENOGRAPHY WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the BRAIN WITH IV CONTRAST","RID13060|RID10321|RID6434|RID10379|RID28769|0"
"RPID1885","CT ABD PELVIS BLADDER KIDNEY WO IVCON","CT ABDOMEN PELVIS BLADDER BLADDER WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BLADDER in the and KIDNEY ABDOMEN and PELVIS WITHOUT IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID237|RID205|RID28768|0"
"RPID1886","CT PEDS CHST WO IVCON","CT PEDIATRIC CHEST WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the CHEST WITHOUT IV CONTRAST","RID13060|RID10321|RID34492|RID1243|RID28768|0"
"RPID1887","CT L SPINE GUIDE","CT LUMBAR SPINE GUIDANCE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the LUMBAR SPINE","RID13060|RID10321|RID34573|RID35732|0"
"RPID1888","CT ABD CHST PELVIS RECON W IVCON","CT ABDOMEN CHEST PELVIS RECONSTRUCTION WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the ABDOMEN and CHEST and PELVIS WITH IV CONTRAST","RID13060|RID10321|RID56|RID1243|RID2507|RID28665|RID28769|0"
"RPID1889","CT PEDS BRN 3D IMAGE WO IVCON","CT PEDIATRIC BRAIN 3D IMAGING PROCESSING WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC 3D IMAGING PROCESSING procedure focused on the BRAIN WITHOUT IV CONTRAST","RID13060|RID10321|RID34492|RID6434|RID36017|RID28768|0"
"RPID1890","CT CHST ABD ANGIO W IVCON","CT CHEST ABDOMEN ANGIOGRAPHY WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the CHEST and ABDOMEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID56|RID10371|RID28769|0"
"RPID1891","CT C SPINE GUIDE WO IVCON","CT CERVICAL SPINE GUIDANCE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the CERVICAL SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID34571|RID35732|RID28768|0"
"RPID1892","CT PEDS C SPINE WO IVCON","CT PEDIATRIC CERVICAL SPINE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the CERVICAL SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID34492|RID34571|RID28768|0"
"RPID1893","CT CHST ABD/PEL","CT CHEST ABDOMEN AND PELVIS","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the CHEST and ABDOMEN AND PELVIS","RID13060|RID10321|RID1243|RID28748|0"
"RPID1894","CT NECK CHST","CT NECK CHEST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the NECK and CHEST","RID13060|RID10321|RID7488|RID1243|0"
"RPID1895","CT ABD/PEL LE ANGIO WO & W IVCON","CT ABDOMEN AND PELVIS LOWER EXTREMITY ANGIOGRAPHY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the ABDOMEN AND PELVIS and LOWER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID28748|RID2638|RID10371|RID28771|0"
"RPID1896","CT ABD FACL BNS","CT ABDOMEN FACIAL BONES","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the FACIAL BONES in the ABDOMEN","RID13060|RID10321|RID56|RID28570|0"
"RPID1897","CT PEDS BRN FACE W IVCON","CT PEDIATRIC BRAIN FACE WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the BRAIN and FACE WITH IV CONTRAST","RID13060|RID10321|RID34492|RID6434|RID13284|RID28769|0"
"RPID1898","CT BRN FACL BNS WO IVCON","CT BRAIN FACIAL BONES WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the FACIAL BONES in the BRAIN WITHOUT IV CONTRAST","RID13060|RID10321|RID6434|RID28570|RID28768|0"
"RPID1899","CT JT TMP BON","CT JOINT TEMPORAL BONE","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the TEMPORAL BONE in the JOINT","RID13060|RID10321|RID6122|RID9361|0"
"RPID1900","CT ABD/PEL LO DOSE W IVCON","CT ABDOMEN AND PELVIS LOW DOSE WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE procedure focused on the ABDOMEN AND PELVIS WITH IV CONTRAST","RID13060|RID10321|RID28748|RID35737|RID28769|0"
"RPID1901","CT C SPINE INTRATHECAL","CT CERVICAL SPINE INTRATHECAL CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the CERVICAL SPINE INTRATHECAL CONTRAST","RID13060|RID10321|RID34571|RID28770|0"
"RPID1902","CT NECK CHST ABD/PEL W IVCON","CT NECK CHEST ABDOMEN AND PELVIS WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the NECK and CHEST and ABDOMEN AND PELVIS WITH IV CONTRAST","RID13060|RID10321|RID7488|RID1243|RID28748|RID28769|0"
"RPID1903","CT LE ANGIO AORTA W IVCON","CT LOWER EXTREMITY ANGIOGRAPHY AORTA WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the AORTA in the LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10321|RID2638|RID10371|RID480|RID28769|0"
"RPID1904","CT PEDS CHST W IVCON","CT PEDIATRIC CHEST WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the CHEST WITH IV CONTRAST","RID13060|RID10321|RID34492|RID1243|RID28769|0"
"RPID1905","CT PEDS ABD/PEL WO IVCON","CT PEDIATRIC ABDOMEN AND PELVIS WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the ABDOMEN AND PELVIS WITHOUT IV CONTRAST","RID13060|RID10321|RID34492|RID28748|RID28768|0"
"RPID1906","CT PELVIS TUMOR","CT PELVIS TUMOR","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the PELVIS for the purpose of TUMOR","RID13060|RID10321|RID2507|RID3957|0"
"RPID1907","CT BRN C SPINE WO IVCON","CT BRAIN CERVICAL SPINE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BRAIN and CERVICAL SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID6434|RID34571|RID28768|0"
"RPID1908","CT CHST ABD/PEL LE ANGIO W IVCON","CT CHEST ABDOMEN AND PELVIS LOWER EXTREMITY ANGIOGRAPHY WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the CHEST and ABDOMEN AND PELVIS and LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10321|RID1243|RID28748|RID2638|RID10371|RID28769|0"
"RPID1909","CT CHST ABD/PEL ANGIO W IVCON","CT CHEST ABDOMEN AND PELVIS ANGIOGRAPHY WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the CHEST and ABDOMEN AND PELVIS WITH IV CONTRAST","RID13060|RID10321|RID1243|RID28748|RID10371|RID28769|0"
"RPID1910","CT BREAST TUMOR","CT BREAST TUMOR","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BREAST for the purpose of TUMOR","RID13060|RID10321|RID28749|RID3957|0"
"RPID1911","CT ABD/PEL WO & W IVCON","CT ABDOMEN AND PELVIS WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN AND PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID28748|RID28771|0"
"RPID1912","CT ABD GUIDE","CT ABDOMEN GUIDANCE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the ABDOMEN","RID13060|RID10321|RID56|RID35732|0"
"RPID1913","CT PEDS BRN FACE WO IVCON","CT PEDIATRIC BRAIN FACE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the BRAIN and FACE WITHOUT IV CONTRAST","RID13060|RID10321|RID34492|RID6434|RID13284|RID28768|0"
"RPID1914","CT ABD/PEL LS SPINE","CT ABDOMEN AND PELVIS LUMBOSACRAL SPINE","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LUMBOSACRAL SPINE in the ABDOMEN AND PELVIS","RID13060|RID10321|RID28748|RID28733|0"
"RPID1915","CT NECK SFT TISS NECK","CT NECK SOFT TISSUE OF THE NECK","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the SOFT TISSUE OF THE NECK in the NECK","RID13060|RID10321|RID7488|RID7530|0"
"RPID1916","CT HEAD ORBITS SELLA","CT HEAD ORBITS ORBITS","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ORBITS in the and SELLA TURCICA HEAD","RID13060|RID10321|RID9080|RID28601|RID9286|0"
"RPID1917","CT COLONGRPHY 3D IMAGE","CT COLONOGRAPHY 3D IMAGING PROCESSING","A computed tomography  RADIOLOGY ORDERABLE COLONOGRAPHY and 3D IMAGING PROCESSING procedure focused on the","RID13060|RID10321|RID35723|RID36017|0"
"RPID1918","CT COLONGRPHY 3D IMAGE SCREEN","CT COLONOGRAPHY 3D IMAGING PROCESSING SCREENING","A computed tomography  RADIOLOGY ORDERABLE COLONOGRAPHY and 3D IMAGING PROCESSING procedure focused on the for the purpose of SCREENING","RID13060|RID10321|RID35723|RID36017|RID28817|0"
"RPID1919","CT APPX","CT APPENDIX","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the APPENDIX in the","RID13060|RID10321|RID168|0"
"RPID1920","CT ABD BX NEEDLE","CT ABDOMEN BIOPSY NEEDLE","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN for the purpose of BIOPSY and NEEDLE","RID13060|RID10321|RID56|RID38611|RID5605|0"
"RPID1921","CT ABD LIVER BX NEEDLE","CT ABDOMEN LIVER BIOPSY NEEDLE","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LIVER in the ABDOMEN for the purpose of BIOPSY and NEEDLE","RID13060|RID10321|RID56|RID58|RID38611|RID5605|0"
"RPID1922","CT ABD PANC BX NEEDLE","CT ABDOMEN PANCREAS BIOPSY NEEDLE","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the PANCREAS in the ABDOMEN for the purpose of BIOPSY and NEEDLE","RID13060|RID10321|RID56|RID170|RID38611|RID5605|0"
"RPID1923","CT ABD KIDNEY BX NEEDLE","CT ABDOMEN KIDNEY BIOPSY NEEDLE","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the KIDNEY in the ABDOMEN for the purpose of BIOPSY and NEEDLE","RID13060|RID10321|RID56|RID205|RID38611|RID5605|0"
"RPID1924","CT PEDS CHST ABD PELVIS","CT PEDIATRIC CHEST ABDOMEN PELVIS","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the CHEST and ABDOMEN and PELVIS","RID13060|RID10321|RID34492|RID1243|RID56|RID2507|0"
"RPID1925","CT PEDS ABD PELVIS","CT PEDIATRIC ABDOMEN PELVIS","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the ABDOMEN and PELVIS","RID13060|RID10321|RID34492|RID56|RID2507|0"
"RPID1926","CT PEDS CHST","CT PEDIATRIC CHEST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the CHEST","RID13060|RID10321|RID34492|RID1243|0"
"RPID1927","CT UE","CT UPPER EXTREMITY","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the UPPER EXTREMITY","RID13060|RID10321|RID1850|0"
"RPID2025","CT FACE FACL BNS WO & W IVCON","CT FACE FACIAL BONES WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the FACIAL BONES in the FACE WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID13284|RID28570|RID28771|0"
"RPID2026","CT NECK LRNX","CT NECK LARYNX","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LARYNX in the NECK","RID13060|RID10321|RID7488|RID7589|0"
"RPID2027","CT HEAD SALIV","CT HEAD SALIVARY GLAND","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the SALIVARY GLAND in the HEAD","RID13060|RID10321|RID9080|RID13421|0"
"RPID2028","CT L SPINE SACR","CT LUMBAR SPINE SACRUM","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the SACRUM in the LUMBAR SPINE","RID13060|RID10321|RID34573|RID2509|0"
"RPID2029","CT SPINE GUIDE LT","CT SPINE GUIDANCE LEFT","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the LEFT SPINE","RID13060|RID10321|RID7741|RID35732|RID5824|0"
"RPID2030","CT SPINE GUIDE RT","CT SPINE GUIDANCE RIGHT","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the RIGHT SPINE","RID13060|RID10321|RID7741|RID35732|RID5825|0"
"RPID2031","CT PELVIS SI JNTS W IVCON","CT PELVIS SACROILIAC JOINTS WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the SACROILIAC JOINTS in the PELVIS WITH IV CONTRAST","RID13060|RID10321|RID2507|RID28593|RID28769|0"
"RPID2032","CT PELVIS SI JNTS WO IVCON","CT PELVIS SACROILIAC JOINTS WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the SACROILIAC JOINTS in the PELVIS WITHOUT IV CONTRAST","RID13060|RID10321|RID2507|RID28593|RID28768|0"
"RPID2033","CT LE HIP LT WO IVCON","CT LOWER EXTREMITY HIP LEFT WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT HIP in the LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID2638|RID2639|RID5824|RID28768|0"
"RPID2034","CT LE HIP LT WO & W IVCON","CT LOWER EXTREMITY HIP LEFT WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT HIP in the LOWER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID2638|RID2639|RID5824|RID28771|0"
"RPID2035","CT LE HIP LT W IVCON","CT LOWER EXTREMITY HIP LEFT WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT HIP in the LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10321|RID2638|RID2639|RID5824|RID28769|0"
"RPID2036","CT LE HIP RT WO IVCON","CT LOWER EXTREMITY HIP RIGHT WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the RIGHT HIP in the LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID2638|RID2639|RID5825|RID28768|0"
"RPID2037","CT LE HIP RT WO & W IVCON","CT LOWER EXTREMITY HIP RIGHT WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the RIGHT HIP in the LOWER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID2638|RID2639|RID5825|RID28771|0"
"RPID2038","CT LE HIP RT W IVCON","CT LOWER EXTREMITY HIP RIGHT WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the RIGHT HIP in the LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10321|RID2638|RID2639|RID5825|RID28769|0"
"RPID2039","CT LE HIP BILAT WO IVCON","CT LOWER EXTREMITY HIP BILATERAL WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BILATERAL HIP in the LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID2638|RID2639|RID5771|RID28768|0"
"RPID2040","CT LE HIP BILAT WO & W IVCON","CT LOWER EXTREMITY HIP BILATERAL WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BILATERAL HIP in the LOWER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID2638|RID2639|RID5771|RID28771|0"
"RPID2041","CT LE HIP BILAT W IVCON","CT LOWER EXTREMITY HIP BILATERAL WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BILATERAL HIP in the LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10321|RID2638|RID2639|RID5771|RID28769|0"
"RPID2042","CT LE TIBIA FIBULA LT WO IVCON","CT LOWER EXTREMITY TIBIA TIBIA LEFT WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT TIBIA in the and FIBULA LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID2638|RID2885|RID2871|RID5824|RID28768|0"
"RPID2043","CT LE TIBIA FIBULA LT WO & W IVCON","CT LOWER EXTREMITY TIBIA TIBIA LEFT WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT TIBIA in the and FIBULA LOWER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID2638|RID2885|RID2871|RID5824|RID28771|0"
"RPID2044","CT LE TIBIA FIBULA LT W IVCON","CT LOWER EXTREMITY TIBIA TIBIA LEFT WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT TIBIA in the and FIBULA LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10321|RID2638|RID2885|RID2871|RID5824|RID28769|0"
